Order_ID,Date,State,City,Model,Units_Sold,Unit_Price_INR,Discount_INR,Revenue_INR,Sales_Channel,Payment_Mode,Customer_Age,Customer_Gender,Customer_Rating
OE112941,2025-07-02,Kerala,Thiruvananthapuram,S1 X+ (4kWh),1,139999,0,139999,Dealer Partner,Subvention Scheme,18,Male,3.8
OE112942,2025-07-02,Uttar Pradesh,Varanasi,S1 X (2kWh),1,79999,5000,74999,Dealer Partner,Full Payment,39,Male,4.8
OE112943,2025-07-02,Uttar Pradesh,Kanpur,S1 X (3kWh),1,99999,0,99999,Dealer Partner,EMI - Bank Loan,44,Male,5.0
OE112938,2025-07-02,West Bengal,Kolkata,S1 X (3kWh),1,99999,2000,97999,Company Owned Store,Full Payment,18,Male,3.7
OE112966,2025-07-03,Karnataka,Bengaluru,S1 Pro+,1,159999,5000,154999,Dealer Partner,EMI - Bank Loan,26,Male,4.7
OE112970,2025-07-03,Karnataka,Mysuru,S1 Air,1,84999,0,84999,Online (Ola App),Full Payment,31,Female,4.3
OE112968,2025-07-03,Maharashtra,Mumbai,S1 X (3kWh),1,99999,0,99999,Company Owned Store,Full Payment,25,Male,4.6
OE112967,2025-07-03,Bihar,Patna,S1 Pro,1,147999,0,147999,Ola Experience Center,Full Payment,29,Male,3.8
OE112965,2025-07-03,Gujarat,Vadodara,S1 Air,1,84999,0,84999,Ola Experience Center,Subvention Scheme,30,Male,4.4
OE112969,2025-07-03,Maharashtra,Nashik,S1 Pro,1,147999,0,147999,Online (Ola App),Full Payment,35,Female,4.7
OE112963,2025-07-03,West Bengal,Kolkata,S1 Pro+,1,159999,0,159999,Company Owned Store,Full Payment,24,Female,4.0
OE112962,2025-07-03,Rajasthan,Jodhpur,S1 Pro,1,147999,0,147999,Ola Experience Center,Subvention Scheme,45,Male,3.9
OE112961,2025-07-03,Haryana,Gurugram,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,Subvention Scheme,29,Male,3.6
OE112960,2025-07-03,Tamil Nadu,Madurai,S1 X (2kWh),1,79999,0,79999,Online (Ola App),EMI - Bank Loan,34,Female,4.5
OE112959,2025-07-03,Karnataka,Bengaluru,S1 X (2kWh),1,79999,0,79999,Company Owned Store,EMI - Bank Loan,31,Male,3.0
OE112964,2025-07-03,Kerala,Kozhikode,S1 Pro,1,147999,5000,142999,Company Owned Store,Full Payment,21,Female,4.1
OE112986,2025-07-04,Delhi,Dwarka,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,Subvention Scheme,18,Female,2.6
OE112985,2025-07-04,Maharashtra,Mumbai,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - NBFC,25,Male,3.3
OE112984,2025-07-04,Karnataka,Bengaluru,S1 X+ (4kWh),1,139999,5000,134999,Ola Experience Center,Full Payment,46,Male,4.6
OE112983,2025-07-04,Uttar Pradesh,Noida,S1 Air,1,84999,0,84999,Ola Experience Center,EMI - Bank Loan,32,Male,3.9
OE112982,2025-07-04,Maharashtra,Nashik,S1 X (3kWh),1,99999,5000,94999,Online (Ola App),EMI - Bank Loan,42,Female,3.8
OE112981,2025-07-04,Andhra Pradesh,Visakhapatnam,S1 Pro+,1,159999,0,159999,Company Owned Store,EMI - Bank Loan,35,Female,4.9
OE112980,2025-07-04,Haryana,Gurugram,S1 Pro,1,147999,0,147999,Ola Experience Center,Full Payment,32,Male,4.1
OE112979,2025-07-04,Madhya Pradesh,Indore,S1 X+ (4kWh),1,139999,0,139999,Online (Ola App),Full Payment,41,Female,4.3
OE112977,2025-07-04,Rajasthan,Jaipur,S1 Air,1,84999,0,84999,Company Owned Store,EMI - NBFC,22,Female,3.0
OE112976,2025-07-04,Telangana,Hyderabad,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,Subvention Scheme,20,Male,4.4
OE112975,2025-07-04,Tamil Nadu,Coimbatore,S1 Pro+,1,159999,0,159999,Ola Experience Center,EMI - NBFC,28,Female,3.6
OE112974,2025-07-04,Delhi,Rohini,S1 Pro+,1,159999,2000,157999,Company Owned Store,EMI - Bank Loan,37,Female,3.9
OE112973,2025-07-04,Uttar Pradesh,Varanasi,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,EMI - NBFC,22,Male,2.8
OE112972,2025-07-04,Karnataka,Mysuru,S1 Pro+,1,159999,0,159999,Dealer Partner,EMI - NBFC,27,Male,4.4
OE112971,2025-07-04,Rajasthan,Jodhpur,S1 X (2kWh),1,79999,0,79999,Dealer Partner,Full Payment,36,Female,3.3
OE112978,2025-07-04,Tamil Nadu,Chennai,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,Full Payment,44,Female,4.2
OE112996,2025-07-05,Uttar Pradesh,Varanasi,S1 Pro,1,147999,2000,145999,Online (Ola App),EMI - NBFC,19,Male,4.4
OE113002,2025-07-05,Delhi,Dwarka,S1 X (2kWh),1,79999,2000,77999,Online (Ola App),Subvention Scheme,37,Male,4.1
OE113000,2025-07-05,Tamil Nadu,Coimbatore,S1 X+ (4kWh),1,139999,0,139999,Online (Ola App),Full Payment,18,Male,4.2
OE112999,2025-07-05,Maharashtra,Mumbai,S1 Air,1,84999,2000,82999,Online (Ola App),Subvention Scheme,38,Male,4.0
OE112998,2025-07-05,Delhi,Rohini,S1 Pro+,1,159999,8000,151999,Company Owned Store,EMI - NBFC,34,Male,3.8
OE112997,2025-07-05,Karnataka,Mysuru,S1 X+ (4kWh),1,139999,5000,134999,Ola Experience Center,EMI - NBFC,44,Male,4.0
OE112995,2025-07-05,Uttar Pradesh,Varanasi,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - NBFC,34,Female,4.8
OE113001,2025-07-05,Karnataka,Mysuru,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - Bank Loan,49,Male,2.7
OE112993,2025-07-05,Uttar Pradesh,Noida,S1 X (2kWh),1,79999,8000,71999,Ola Experience Center,Subvention Scheme,29,Male,3.7
OE112992,2025-07-05,Punjab,Amritsar,S1 X (2kWh),1,79999,0,79999,Ola Experience Center,EMI - Bank Loan,28,Male,4.5
OE112991,2025-07-05,Maharashtra,Mumbai,S1 X (2kWh),1,79999,2000,77999,Dealer Partner,EMI - Bank Loan,29,Female,4.2
OE112990,2025-07-05,Tamil Nadu,Coimbatore,S1 Pro,1,147999,0,147999,Online (Ola App),EMI - NBFC,18,Male,4.4
OE112989,2025-07-05,Tamil Nadu,Madurai,S1 X (2kWh),1,79999,5000,74999,Dealer Partner,EMI - Bank Loan,28,Male,3.1
OE112988,2025-07-05,Uttar Pradesh,Lucknow,S1 X (3kWh),1,99999,0,99999,Dealer Partner,Full Payment,29,Male,3.6
OE112994,2025-07-05,Madhya Pradesh,Bhopal,S1 Air,1,84999,0,84999,Ola Experience Center,Subvention Scheme,27,Male,4.6
OE112987,2025-07-05,Karnataka,Bengaluru,S1 X (2kWh),1,79999,0,79999,Online (Ola App),EMI - NBFC,30,Male,4.3
OE113017,2025-07-06,Karnataka,Mysuru,S1 Air,1,84999,0,84999,Company Owned Store,Full Payment,38,Female,4.6
OE113016,2025-07-06,West Bengal,Kolkata,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - NBFC,39,Male,5.0
OE113015,2025-07-06,Haryana,Faridabad,S1 Pro,1,147999,0,147999,Dealer Partner,EMI - Bank Loan,32,Female,3.8
OE113014,2025-07-06,Karnataka,Mysuru,S1 Pro+,1,159999,2000,157999,Ola Experience Center,EMI - Bank Loan,33,Female,4.9
OE113013,2025-07-06,Uttar Pradesh,Varanasi,S1 X (2kWh),1,79999,0,79999,Online (Ola App),Full Payment,40,Male,3.5
OE113012,2025-07-06,Karnataka,Mangaluru,S1 X (3kWh),1,99999,2000,97999,Online (Ola App),Full Payment,42,Male,3.6
OE113011,2025-07-06,Tamil Nadu,Madurai,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,EMI - NBFC,28,Male,3.8
OE113009,2025-07-06,Telangana,Warangal,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,EMI - NBFC,40,Male,4.4
OE113008,2025-07-06,Karnataka,Mysuru,S1 Pro+,1,159999,8000,151999,Dealer Partner,EMI - Bank Loan,40,Male,3.4
OE113007,2025-07-06,Karnataka,Mysuru,S1 Air,1,84999,0,84999,Company Owned Store,EMI - Bank Loan,20,Male,3.9
OE113006,2025-07-06,Kerala,Thiruvananthapuram,S1 Pro,1,147999,0,147999,Ola Experience Center,EMI - Bank Loan,44,Male,4.0
OE113005,2025-07-06,Uttar Pradesh,Lucknow,S1 Pro+,1,159999,0,159999,Dealer Partner,EMI - Bank Loan,44,Male,4.5
OE113004,2025-07-06,Maharashtra,Nagpur,S1 X+ (4kWh),1,139999,0,139999,Online (Ola App),Subvention Scheme,42,Female,3.2
OE113003,2025-07-06,Uttar Pradesh,Varanasi,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - Bank Loan,34,Female,4.5
OE113010,2025-07-06,Uttar Pradesh,Kanpur,S1 Pro,1,147999,0,147999,Ola Experience Center,Full Payment,25,Female,4.6
OE113028,2025-07-07,Rajasthan,Udaipur,S1 X (3kWh),1,99999,0,99999,Company Owned Store,Full Payment,24,Female,4.2
OE113033,2025-07-07,West Bengal,Siliguri,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - NBFC,27,Male,4.0
OE113032,2025-07-07,Karnataka,Bengaluru,S1 X+ (4kWh),1,139999,5000,134999,Company Owned Store,EMI - Bank Loan,31,Male,3.3
OE113031,2025-07-07,Telangana,Hyderabad,S1 Pro,1,147999,0,147999,Online (Ola App),Subvention Scheme,46,Male,4.4
OE113030,2025-07-07,Haryana,Faridabad,S1 Pro,1,147999,5000,142999,Company Owned Store,EMI - Bank Loan,36,Male,3.5
OE113029,2025-07-07,Maharashtra,Nagpur,S1 Air,1,84999,2000,82999,Company Owned Store,EMI - NBFC,18,Male,3.5
OE113027,2025-07-07,Uttar Pradesh,Noida,S1 X+ (4kWh),1,139999,2000,137999,Company Owned Store,Full Payment,26,Male,3.7
OE113026,2025-07-07,Maharashtra,Mumbai,S1 X (3kWh),1,99999,0,99999,Company Owned Store,Subvention Scheme,27,Male,3.8
OE113024,2025-07-07,West Bengal,Siliguri,S1 X (3kWh),1,99999,0,99999,Online (Ola App),EMI - NBFC,29,Male,4.2
OE113023,2025-07-07,Gujarat,Vadodara,S1 Pro+,1,159999,0,159999,Online (Ola App),EMI - NBFC,31,Male,4.7
OE113022,2025-07-07,Punjab,Chandigarh,S1 Pro,1,147999,0,147999,Online (Ola App),EMI - NBFC,25,Female,5.0
OE113021,2025-07-07,Kerala,Thiruvananthapuram,S1 Pro,1,147999,0,147999,Online (Ola App),Full Payment,38,Male,5.0
OE113020,2025-07-07,Karnataka,Bengaluru,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - NBFC,33,Male,4.1
OE113019,2025-07-07,Gujarat,Surat,S1 X (2kWh),1,79999,0,79999,Company Owned Store,EMI - Bank Loan,22,Male,2.9
OE113018,2025-07-07,Karnataka,Mysuru,S1 X+ (4kWh),1,139999,8000,131999,Dealer Partner,EMI - Bank Loan,43,Male,4.4
OE113025,2025-07-07,Telangana,Hyderabad,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,EMI - NBFC,40,Male,4.0
OE113041,2025-07-08,Karnataka,Mysuru,S1 Air,1,84999,0,84999,Dealer Partner,EMI - Bank Loan,23,Male,4.4
OE113045,2025-07-08,Delhi,Dwarka,S1 X (3kWh),1,99999,2000,97999,Company Owned Store,EMI - NBFC,28,Male,3.6
OE113046,2025-07-08,Karnataka,Mysuru,S1 Air,1,84999,0,84999,Company Owned Store,Full Payment,18,Female,3.2
OE113047,2025-07-08,Maharashtra,Nashik,S1 Pro+,1,159999,0,159999,Ola Experience Center,EMI - Bank Loan,52,Male,4.1
OE113051,2025-07-08,Delhi,Dwarka,S1 Pro,1,147999,0,147999,Company Owned Store,Subvention Scheme,19,Male,4.6
OE113049,2025-07-08,Maharashtra,Pune,S1 X (2kWh),1,79999,2000,77999,Ola Experience Center,Full Payment,41,Male,4.1
OE113050,2025-07-08,Punjab,Amritsar,S1 X (3kWh),1,99999,5000,94999,Ola Experience Center,EMI - Bank Loan,36,Male,4.7
OE113048,2025-07-08,Bihar,Patna,S1 X (2kWh),1,79999,0,79999,Ola Experience Center,Full Payment,27,Male,4.1
OE113044,2025-07-08,Tamil Nadu,Madurai,S1 X (2kWh),1,79999,5000,74999,Company Owned Store,Full Payment,55,Male,3.9
OE113039,2025-07-08,Uttar Pradesh,Varanasi,S1 X (3kWh),1,99999,8000,91999,Company Owned Store,EMI - Bank Loan,46,Male,3.8
OE113042,2025-07-08,Maharashtra,Mumbai,S1 Pro,1,147999,8000,139999,Ola Experience Center,EMI - NBFC,36,Male,4.1
OE113040,2025-07-08,West Bengal,Siliguri,S1 Pro+,1,159999,0,159999,Company Owned Store,Full Payment,21,Female,2.8
OE113038,2025-07-08,Tamil Nadu,Coimbatore,S1 Air,1,84999,5000,79999,Company Owned Store,Full Payment,46,Female,4.5
OE113037,2025-07-08,Punjab,Amritsar,S1 Air,1,84999,0,84999,Company Owned Store,Subvention Scheme,28,Male,4.5
OE113036,2025-07-08,Andhra Pradesh,Vijayawada,S1 X (2kWh),1,79999,0,79999,Online (Ola App),EMI - NBFC,24,Female,4.4
OE113035,2025-07-08,Maharashtra,Nashik,S1 X (3kWh),1,99999,0,99999,Online (Ola App),EMI - NBFC,42,Male,4.6
OE113034,2025-07-08,Maharashtra,Mumbai,S1 X (3kWh),1,99999,5000,94999,Company Owned Store,EMI - Bank Loan,30,Male,3.3
OE113043,2025-07-08,Delhi,Dwarka,S1 Air,1,84999,0,84999,Company Owned Store,EMI - NBFC,47,Male,4.5
OE113060,2025-07-09,West Bengal,Kolkata,S1 Air,1,84999,2000,82999,Online (Ola App),Subvention Scheme,30,Female,3.7
OE113061,2025-07-09,Maharashtra,Nashik,S1 Air,1,84999,0,84999,Dealer Partner,EMI - NBFC,25,Female,4.3
OE113059,2025-07-09,Tamil Nadu,Madurai,S1 Pro+,1,159999,0,159999,Ola Experience Center,Subvention Scheme,28,Female,5.0
OE113063,2025-07-09,Gujarat,Surat,S1 Pro+,1,159999,0,159999,Online (Ola App),EMI - Bank Loan,27,Male,4.0
OE113062,2025-07-09,Telangana,Warangal,S1 Pro+,1,159999,0,159999,Ola Experience Center,Full Payment,29,Male,3.7
OE113058,2025-07-09,Telangana,Hyderabad,S1 X (2kWh),1,79999,2000,77999,Ola Experience Center,Full Payment,21,Male,4.3
OE113054,2025-07-09,Kerala,Thiruvananthapuram,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - Bank Loan,28,Female,4.8
OE113056,2025-07-09,West Bengal,Kolkata,S1 X (2kWh),1,79999,0,79999,Online (Ola App),Full Payment,36,Female,3.8
OE113055,2025-07-09,Tamil Nadu,Coimbatore,S1 X (2kWh),1,79999,0,79999,Online (Ola App),EMI - Bank Loan,25,Female,4.3
OE113057,2025-07-09,Telangana,Hyderabad,S1 X (3kWh),1,99999,0,99999,Online (Ola App),EMI - Bank Loan,36,Female,4.2
OE113053,2025-07-09,Karnataka,Mangaluru,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - NBFC,27,Female,4.4
OE113052,2025-07-09,Maharashtra,Mumbai,S1 Pro,1,147999,2000,145999,Online (Ola App),Full Payment,24,Male,4.6
OE113083,2025-07-10,Maharashtra,Mumbai,S1 Air,1,84999,8000,76999,Company Owned Store,EMI - Bank Loan,33,Male,4.5
OE113082,2025-07-10,Kerala,Thiruvananthapuram,S1 X (2kWh),1,79999,0,79999,Company Owned Store,EMI - Bank Loan,34,Male,3.3
OE113081,2025-07-10,Tamil Nadu,Chennai,S1 Pro,1,147999,0,147999,Online (Ola App),Full Payment,28,Male,4.4
OE113080,2025-07-10,Karnataka,Mysuru,S1 Pro+,1,159999,0,159999,Ola Experience Center,EMI - NBFC,28,Female,4.3
OE113079,2025-07-10,Punjab,Amritsar,S1 Pro,1,147999,0,147999,Company Owned Store,Full Payment,27,Male,4.4
OE113078,2025-07-10,Telangana,Hyderabad,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,EMI - NBFC,28,Male,4.1
OE113077,2025-07-10,Punjab,Ludhiana,S1 X+ (4kWh),1,139999,0,139999,Online (Ola App),Subvention Scheme,19,Male,4.8
OE113075,2025-07-10,Maharashtra,Mumbai,S1 Air,1,84999,0,84999,Online (Ola App),EMI - NBFC,43,Female,5.0
OE113074,2025-07-10,Maharashtra,Nagpur,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,EMI - Bank Loan,35,Male,4.0
OE113076,2025-07-10,West Bengal,Siliguri,S1 X (3kWh),1,99999,0,99999,Dealer Partner,EMI - Bank Loan,26,Male,4.3
OE113072,2025-07-10,Haryana,Gurugram,S1 Pro+,1,159999,0,159999,Online (Ola App),Full Payment,40,Male,4.1
OE113073,2025-07-10,Maharashtra,Pune,S1 X (3kWh),1,99999,0,99999,Company Owned Store,Full Payment,43,Male,5.0
OE113065,2025-07-10,Punjab,Ludhiana,S1 X (3kWh),2,99999,5000,189998,Dealer Partner,Subvention Scheme,45,Male,4.2
OE113066,2025-07-10,Punjab,Amritsar,S1 X+ (4kWh),1,139999,0,139999,Dealer Partner,EMI - Bank Loan,50,Male,4.0
OE113067,2025-07-10,Karnataka,Mysuru,S1 Air,1,84999,0,84999,Online (Ola App),Full Payment,23,Male,3.2
OE113064,2025-07-10,Karnataka,Bengaluru,S1 X (3kWh),1,99999,0,99999,Dealer Partner,Subvention Scheme,28,Male,3.7
OE113069,2025-07-10,Karnataka,Bengaluru,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - NBFC,22,Male,4.3
OE113070,2025-07-10,Haryana,Faridabad,S1 X (3kWh),1,99999,0,99999,Company Owned Store,Subvention Scheme,43,Male,3.8
OE113071,2025-07-10,Maharashtra,Pune,S1 X (2kWh),1,79999,0,79999,Ola Experience Center,Subvention Scheme,18,Male,3.1
OE113068,2025-07-10,Telangana,Hyderabad,S1 X (2kWh),1,79999,0,79999,Dealer Partner,Full Payment,26,Female,4.6
OE113095,2025-07-11,Kerala,Thiruvananthapuram,S1 X (2kWh),1,79999,0,79999,Company Owned Store,EMI - NBFC,26,Male,4.8
OE113102,2025-07-11,Punjab,Ludhiana,S1 Pro,1,147999,0,147999,Ola Experience Center,EMI - Bank Loan,35,Male,5.0
OE113101,2025-07-11,Maharashtra,Nashik,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - Bank Loan,31,Female,4.3
OE113103,2025-07-11,Uttar Pradesh,Varanasi,S1 Pro+,1,159999,8000,151999,Company Owned Store,Full Payment,22,Male,4.8
OE113100,2025-07-11,Uttar Pradesh,Kanpur,S1 X (2kWh),1,79999,0,79999,Online (Ola App),Full Payment,44,Male,5.0
OE113099,2025-07-11,Kerala,Kozhikode,S1 Pro+,1,159999,0,159999,Ola Experience Center,EMI - Bank Loan,41,Female,4.0
OE113098,2025-07-11,Rajasthan,Udaipur,S1 Pro,1,147999,2000,145999,Company Owned Store,Full Payment,25,Male,4.1
OE113097,2025-07-11,Karnataka,Bengaluru,S1 Air,1,84999,0,84999,Company Owned Store,Subvention Scheme,41,Male,3.9
OE113096,2025-07-11,Karnataka,Bengaluru,S1 Pro+,1,159999,0,159999,Company Owned Store,EMI - Bank Loan,36,Male,4.3
OE113094,2025-07-11,Karnataka,Mangaluru,S1 X (3kWh),1,99999,0,99999,Online (Ola App),EMI - NBFC,45,Male,4.5
OE113086,2025-07-11,Karnataka,Mangaluru,S1 Air,1,84999,0,84999,Company Owned Store,EMI - NBFC,33,Female,4.5
OE113092,2025-07-11,Karnataka,Bengaluru,S1 Air,1,84999,5000,79999,Ola Experience Center,EMI - NBFC,45,Male,3.6
OE113091,2025-07-11,Punjab,Amritsar,S1 Air,1,84999,0,84999,Company Owned Store,Full Payment,34,Female,4.8
OE113090,2025-07-11,Gujarat,Vadodara,S1 X (2kWh),1,79999,8000,71999,Online (Ola App),EMI - Bank Loan,31,Female,4.2
OE113089,2025-07-11,Andhra Pradesh,Visakhapatnam,S1 X+ (4kWh),1,139999,0,139999,Dealer Partner,Full Payment,25,Male,4.6
OE113088,2025-07-11,Tamil Nadu,Madurai,S1 Air,1,84999,2000,82999,Ola Experience Center,Full Payment,33,Male,4.8
OE113087,2025-07-11,Delhi,New Delhi,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - Bank Loan,24,Male,4.1
OE113085,2025-07-11,Karnataka,Mangaluru,S1 Air,1,84999,0,84999,Company Owned Store,Full Payment,43,Female,3.5
OE113084,2025-07-11,Uttar Pradesh,Kanpur,S1 Air,1,84999,0,84999,Ola Experience Center,EMI - NBFC,26,Male,4.1
OE113093,2025-07-11,Maharashtra,Nashik,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,Subvention Scheme,29,Male,4.5
OE113116,2025-07-12,West Bengal,Kolkata,S1 Pro,1,147999,0,147999,Ola Experience Center,EMI - NBFC,30,Male,3.8
OE113117,2025-07-12,West Bengal,Kolkata,S1 Air,1,84999,0,84999,Online (Ola App),Subvention Scheme,18,Male,4.3
OE113118,2025-07-12,Bihar,Patna,S1 Pro,1,147999,0,147999,Dealer Partner,Subvention Scheme,42,Female,4.8
OE113119,2025-07-12,Delhi,Rohini,S1 Pro+,1,159999,0,159999,Dealer Partner,EMI - NBFC,35,Female,4.7
OE113123,2025-07-12,Delhi,Dwarka,S1 Pro,1,147999,0,147999,Company Owned Store,Subvention Scheme,36,Female,3.9
OE113121,2025-07-12,Uttar Pradesh,Kanpur,S1 Pro,1,147999,0,147999,Company Owned Store,Full Payment,27,Male,5.0
OE113122,2025-07-12,Andhra Pradesh,Vijayawada,S1 Pro,1,147999,8000,139999,Ola Experience Center,Full Payment,34,Female,5.0
OE113115,2025-07-12,Maharashtra,Mumbai,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,Full Payment,18,Male,4.0
OE113120,2025-07-12,Rajasthan,Udaipur,S1 Air,1,84999,0,84999,Ola Experience Center,Subvention Scheme,23,Female,5.0
OE113114,2025-07-12,Kerala,Thiruvananthapuram,S1 Air,1,84999,0,84999,Online (Ola App),Subvention Scheme,18,Male,3.9
OE113124,2025-07-12,Madhya Pradesh,Indore,S1 X (3kWh),1,99999,2000,97999,Company Owned Store,Subvention Scheme,32,Female,3.3
OE113112,2025-07-12,Punjab,Ludhiana,S1 X (2kWh),1,79999,0,79999,Online (Ola App),Subvention Scheme,29,Female,4.5
OE113104,2025-07-12,Uttar Pradesh,Noida,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - NBFC,39,Male,4.6
OE113105,2025-07-12,Madhya Pradesh,Indore,S1 Air,1,84999,0,84999,Company Owned Store,Subvention Scheme,18,Male,4.3
OE113106,2025-07-12,Maharashtra,Pune,S1 Pro+,1,159999,2000,157999,Online (Ola App),Full Payment,28,Male,3.9
OE113107,2025-07-12,Tamil Nadu,Chennai,S1 Air,1,84999,0,84999,Ola Experience Center,Full Payment,30,Male,2.8
OE113113,2025-07-12,Maharashtra,Nashik,S1 Pro+,1,159999,0,159999,Dealer Partner,Subvention Scheme,21,Male,4.6
OE113109,2025-07-12,Rajasthan,Jaipur,S1 Pro+,1,159999,0,159999,Dealer Partner,EMI - Bank Loan,34,Female,4.2
OE113110,2025-07-12,Maharashtra,Nashik,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,EMI - NBFC,33,Female,4.6
OE113111,2025-07-12,Madhya Pradesh,Bhopal,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,EMI - NBFC,32,Male,4.7
OE113108,2025-07-12,Maharashtra,Mumbai,S1 Pro,1,147999,0,147999,Ola Experience Center,EMI - NBFC,18,Male,3.9
OE113142,2025-07-13,Rajasthan,Jodhpur,S1 X (2kWh),1,79999,0,79999,Online (Ola App),EMI - NBFC,30,Female,4.4
OE113141,2025-07-13,Maharashtra,Mumbai,S1 X (3kWh),1,99999,0,99999,Dealer Partner,Full Payment,36,Male,5.0
OE113140,2025-07-13,Maharashtra,Nashik,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - Bank Loan,29,Male,4.5
OE113139,2025-07-13,Karnataka,Mangaluru,S1 X (2kWh),1,79999,0,79999,Ola Experience Center,EMI - NBFC,34,Male,4.1
OE113138,2025-07-13,Telangana,Hyderabad,S1 X (3kWh),1,99999,0,99999,Company Owned Store,Full Payment,29,Male,4.2
OE113137,2025-07-13,Karnataka,Bengaluru,S1 Pro+,1,159999,0,159999,Ola Experience Center,Subvention Scheme,29,Male,3.9
OE113136,2025-07-13,Madhya Pradesh,Indore,S1 Air,1,84999,0,84999,Dealer Partner,EMI - NBFC,41,Male,5.0
OE113135,2025-07-13,Delhi,New Delhi,S1 Air,1,84999,2000,82999,Online (Ola App),Subvention Scheme,41,Male,4.6
OE113134,2025-07-13,West Bengal,Kolkata,S1 X (3kWh),1,99999,0,99999,Ola Experience Center,EMI - NBFC,28,Female,3.7
OE113132,2025-07-13,Maharashtra,Nashik,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - NBFC,18,Female,4.6
OE113130,2025-07-13,Tamil Nadu,Chennai,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - Bank Loan,38,Male,4.5
OE113129,2025-07-13,Delhi,Rohini,S1 X+ (4kWh),1,139999,5000,134999,Company Owned Store,Full Payment,34,Male,5.0
OE113128,2025-07-13,Telangana,Hyderabad,S1 X (3kWh),1,99999,0,99999,Company Owned Store,EMI - Bank Loan,41,Male,4.5
OE113127,2025-07-13,Telangana,Warangal,S1 X (3kWh),1,99999,0,99999,Online (Ola App),Full Payment,19,Male,3.6
OE113126,2025-07-13,Maharashtra,Nashik,S1 X (2kWh),1,79999,0,79999,Company Owned Store,Full Payment,18,Male,4.4
OE113125,2025-07-13,Rajasthan,Jaipur,S1 X (2kWh),1,79999,5000,74999,Online (Ola App),Full Payment,33,Male,4.3
OE113133,2025-07-13,Karnataka,Mangaluru,S1 Air,1,84999,0,84999,Ola Experience Center,Full Payment,18,Male,4.8
OE113131,2025-07-13,Karnataka,Bengaluru,S1 Pro+,1,159999,0,159999,Online (Ola App),Subvention Scheme,45,Female,4.7
OE113151,2025-07-14,Tamil Nadu,Chennai,S1 Pro,1,147999,0,147999,Dealer Partner,Full Payment,27,Male,3.3
OE113156,2025-07-14,Uttar Pradesh,Lucknow,S1 Pro,1,147999,0,147999,Company Owned Store,EMI - Bank Loan,34,Male,3.1
OE113155,2025-07-14,Maharashtra,Nagpur,S1 X (2kWh),1,79999,0,79999,Ola Experience Center,Full Payment,32,Female,4.1
OE113154,2025-07-14,Delhi,Dwarka,S1 X (3kWh),2,99999,2000,195998,Ola Experience Center,Full Payment,23,Female,3.7
OE113153,2025-07-14,Punjab,Amritsar,S1 X+ (4kWh),1,139999,0,139999,Company Owned Store,Subvention Scheme,24,Male,4.1
OE113152,2025-07-14,Maharashtra,Nagpur,S1 Pro+,1,159999,0,159999,Company Owned Store,Subvention Scheme,31,Female,3.5
OE113150,2025-07-14,Andhra Pradesh,Vijayawada,S1 Pro,1,147999,0,147999,Company Owned Store,Subvention Scheme,31,Male,3.8
OE113148,2025-07-14,Rajasthan,Jodhpur,S1 Pro+,1,159999,0,159999,Company Owned Store,Subvention Scheme,45,Male,4.6
OE113147,2025-07-14,Gujarat,Ahmedabad,S1 Pro,1,147999,5000,142999,Dealer Partner,Full Payment,34,Female,5.0
OE113146,2025-07-14,Uttar Pradesh,Kanpur,S1 Pro+,1,159999,0,159999,Dealer Partner,EMI - NBFC,37,Male,3.4
OE113145,2025-07-14,Uttar Pradesh,Varanasi,S1 X+ (4kWh),1,139999,8000,131999,Online (Ola App),EMI - Bank Loan,33,Male,4.0
